Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,isHost
Diving,1952,Brazil,0,0,0,0,2,12,97,0
Diving,1952,Mexico,0,1,0,1,5,12,97,0
Diving,1952,Denmark,0,0,0,0,2,12,97,0
Diving,1952,Great Britain,0,0,0,0,8,12,97,0
Diving,1952,Australia,0,0,0,0,2,12,97,0
Diving,1952,Venezuela,0,0,0,0,1,12,97,0
Diving,1952,France,0,1,0,1,4,12,97,0
Diving,1952,Bermuda,0,0,0,0,2,12,97,0
Diving,1952,Finland,0,0,0,0,3,12,97,1
Diving,1952,Austria,0,0,0,0,4,12,97,0
Diving,1952,Sweden,0,0,0,0,4,12,97,0
Diving,1952,Netherlands,0,0,0,0,2,12,97,0
Diving,1952,Italy,0,0,0,0,1,12,97,0
Diving,1952,Switzerland,0,0,0,0,2,12,97,0
Diving,1952,Japan,0,0,0,0,2,12,97,0
Diving,1952,Israel,0,0,0,0,1,12,97,0
Diving,1952,Sri Lanka,0,0,0,0,1,12,97,0
Diving,1952,South Africa,0,0,0,0,1,12,97,0
Diving,1948,Egypt,0,0,0,0,5,12,84,0
Diving,1948,United States,4,4,2,10,7,12,84,0
Diving,1948,Canada,0,0,0,0,1,12,84,0
Diving,1948,France,0,0,0,0,6,12,84,0
Diving,1948,Denmark,0,0,1,1,3,12,84,0
Diving,1948,Mexico,0,0,1,1,5,12,84,0
Diving,1948,Great Britain,0,0,0,0,11,12,84,0
Diving,1948,Sweden,0,0,0,0,3,12,84,0
Diving,1948,Brazil,0,0,0,0,3,12,84,0
Diving,1948,Cuba,0,0,0,0,1,12,84,0
Diving,1948,Netherlands,0,0,0,0,2,12,84,0
Diving,1948,Bermuda,0,0,0,0,1,12,84,0
Diving,1948,Austria,0,0,0,0,4,12,84,0
Diving,1948,Ireland,0,0,0,0,1,12,84,0
Diving,1948,South Africa,0,0,0,0,1,12,84,0
Diving,1948,Chile,0,0,0,0,1,12,84,0
Diving,1948,Finland,0,0,0,0,1,12,84,0
Diving,1948,Norway,0,0,0,0,2,12,84,0
Diving,1948,Australia,0,0,0,0,1,12,84,0
Diving,1948,Switzerland,0,0,0,0,2,12,84,0
Diving,1948,Syria,0,0,0,0,1,12,84,0
Diving,1948,Hungary,0,0,0,0,1,12,84,0
Diving,1936,Egypt,0,0,0,0,4,12,88,0
Diving,1936,Canada,0,0,0,0,3,12,88,0
Diving,1936,Peru,0,0,0,0,1,12,88,0
Diving,1936,Denmark,0,0,0,0,2,12,88,0
Diving,1936,Switzerland,0,0,0,0,3,12,88,0
Diving,1936,Germany,0,0,2,2,11,12,88,1
Diving,1936,United States,4,4,2,10,10,12,88,0
Diving,1936,Italy,0,0,0,0,3,12,88,0
Diving,1936,Mexico,0,0,0,0,1,12,88,0
Diving,1936,Great Britain,0,0,0,0,6,12,88,0
Diving,1936,Netherlands,0,0,0,0,1,12,88,0
Diving,1936,France,0,0,0,0,2,12,88,0
Diving,1936,Norway,0,0,0,0,3,12,88,0
Diving,1936,Hungary,0,0,0,0,2,12,88,0
Diving,1936,Czech Republic,0,0,0,0,3,12,88,0
Diving,1936,Japan,0,0,0,0,5,12,88,0
Diving,1936,Australia,0,0,0,0,1,12,88,0
Diving,1936,Finland,0,0,0,0,1,12,88,0
Diving,1936,Sweden,0,0,0,0,3,12,88,0
Diving,1936,Austria,0,0,0,0,3,12,88,0
Diving,1936,Serbia,0,0,0,0,1,12,88,0
Diving,1932,United States,4,4,4,12,9,12,36,1
Diving,1932,Mexico,0,0,0,0,5,12,36,0
Diving,1932,Austria,0,0,0,0,2,12,36,0
Diving,1932,Germany,0,0,0,0,2,12,36,0
Diving,1932,Japan,0,0,0,0,4,12,36,0
Diving,1932,Denmark,0,0,0,0,1,12,36,0
Diving,1932,Canada,0,0,0,0,3,12,36,0
Diving,1932,France,0,0,0,0,1,12,36,0
Diving,1932,Sweden,0,0,0,0,1,12,36,0
Diving,1928,Sweden,0,0,1,1,8,12,74,0
Diving,1928,Czech Republic,0,0,0,0,2,12,74,0
Diving,1928,Netherlands,0,0,0,0,7,12,74,1
Diving,1928,United States,4,3,2,9,9,12,74,0
Diving,1928,France,0,0,0,0,4,12,74,0
Diving,1928,Switzerland,0,0,0,0,1,12,74,0
Diving,1928,Germany,0,0,0,0,9,12,74,0
Diving,1928,Austria,0,0,0,0,2,12,74,0
Diving,1928,Great Britain,0,0,0,0,7,12,74,0
Diving,1928,Italy,0,0,0,0,3,12,74,0
Diving,1928,Finland,0,0,0,0,2,12,74,0
Diving,1928,Mexico,0,0,0,0,1,12,74,0
Diving,1928,Egypt,0,1,1,2,2,12,74,0
Diving,1928,Australia,0,0,0,0,1,12,74,0
Diving,1928,Denmark,0,0,0,0,1,12,74,0
Diving,1928,Canada,0,0,0,0,1,12,74,0
Diving,1928,Japan,0,0,0,0,1,12,74,0
Diving,1924,Austria,0,0,0,0,3,15,90,0
Diving,1924,Sweden,0,1,1,2,11,15,90,0
Diving,1924,Great Britain,0,0,1,1,11,15,90,0
Diving,1924,Czech Republic,0,0,0,0,2,15,90,0
Diving,1924,Netherlands,0,0,0,0,4,15,90,0
Diving,1924,United States,4,4,3,11,10,15,90,0
Diving,1924,Switzerland,0,0,0,0,1,15,90,0
Diving,1924,France,0,0,0,0,12,15,90,1
Diving,1924,Italy,0,0,0,0,1,15,90,0
Diving,1924,Spain,0,0,0,0,3,15,90,0
Diving,1924,Finland,0,0,0,0,6,15,90,0
Diving,1924,Australia,1,0,0,1,1,15,90,0
Diving,1924,Belgium,0,0,0,0,2,15,90,0
Diving,1924,Denmark,0,0,0,0,4,15,90,0
Diving,1920,Sweden,1,2,2,5,12,15,70,0
Diving,1920,United States,3,2,3,8,14,15,70,0
Diving,1920,Norway,0,0,0,0,4,15,70,0
Diving,1920,Great Britain,0,1,0,1,5,15,70,0
Diving,1920,Australia,0,0,0,0,1,15,70,0
Diving,1920,Belgium,0,0,0,0,3,15,70,1
Diving,1920,Denmark,1,0,0,1,5,15,70,0
Diving,1920,Italy,0,0,0,0,1,15,70,0
Diving,1920,Canada,0,0,0,0,1,15,70,0
Diving,1920,Finland,0,0,0,0,3,15,70,0
Diving,1920,Switzerland,0,0,0,0,1,15,70,0
Diving,1920,Japan,0,0,0,0,1,15,70,0
Diving,1920,France,0,0,0,0,1,15,70,0
Diving,1920,Brazil,0,0,0,0,1,15,70,0
Diving,1912,Sweden,3,2,2,7,34,12,86,1
Diving,1912,Norway,0,0,0,0,3,12,86,0
Diving,1912,Finland,0,0,0,0,6,12,86,0
Diving,1912,Russia,0,0,0,0,1,12,86,0
Diving,1912,Germany,1,2,1,4,4,12,86,0
Diving,1912,Italy,0,0,0,0,1,12,86,0
Diving,1912,United States,0,0,0,0,2,12,86,0
Diving,1912,Austria,0,0,0,0,1,12,86,0
Diving,1912,Canada,0,0,0,0,2,12,86,0
Diving,1912,Great Britain,0,0,1,1,3,12,86,0
Diving,1908,Sweden,1,1,1,3,10,6,47,0
Diving,1908,Great Britain,0,0,0,0,16,6,47,0
Diving,1908,Finland,0,0,0,0,2,6,47,0
Diving,1908,Australasia,0,0,0,0,1,6,47,0
Diving,1908,Germany,1,1,1,3,5,6,47,0
Diving,1908,Italy,0,0,0,0,1,6,47,0
Diving,1908,United States,0,0,1,1,2,6,47,0
Diving,1908,Belgium,0,0,0,0,1,6,47,0
Diving,1908,Canada,0,0,0,0,1,6,47,0
Diving,1906,Sweden,0,0,0,0,11,3,24,0
Diving,1906,Greece,0,0,0,0,3,3,24,0
Diving,1906,Italy,0,0,0,0,2,3,24,0
Diving,1906,United States,0,0,0,0,1,3,24,0
Diving,1906,Great Britain,0,0,0,0,2,3,24,0
Diving,1906,Germany,1,1,0,2,4,3,24,0
Diving,1906,Austria,0,0,1,1,1,3,24,0
Diving,1904,Germany,0,1,0,1,3,3,5,0
Diving,1904,United States,1,0,1,2,2,3,5,1
Archery,2024,Mexico,0,0,1,1,6,15,254,0
Archery,2024,IR Iran,0,0,0,0,1,15,254,0
Archery,2024,"Virgin Islands, US",0,0,0,0,1,15,254,0
Archery,2024,Romania,0,0,0,0,1,15,254,0
Archery,2024,France,0,1,1,2,6,15,254,1
Archery,2024,Bhutan,0,0,0,0,1,15,254,0
Archery,2024,Colombia,0,0,0,0,4,15,254,0
Archery,2024,Bangladesh,0,0,0,0,1,15,254,0
Archery,2024,India,0,0,0,0,6,15,254,0
Archery,2024,Cuba,0,0,0,0,1,15,254,0
Archery,2024,Germany,0,1,0,1,4,15,254,0
Archery,2024,Chad,0,0,0,0,1,15,254,0
Archery,2024,Kazakhstan,0,0,0,0,3,15,254,0
Archery,2024,Austria,0,0,0,0,1,15,254,0
Archery,2024,Great Britain,0,0,0,0,6,15,254,0
Archery,2024,Uzbekistan,0,0,0,0,2,15,254,0
Archery,2024,Vietnam,0,0,0,0,2,15,254,0
Archery,2024,Spain,0,0,0,0,2,15,254,0
Archery,2024,Chinese Taipei,0,0,0,0,6,15,254,0
Archery,2024,Türkiye,0,0,1,1,4,15,254,0
Archery,2024,Luxembourg,0,0,0,0,1,15,254,0
Archery,2024,Ukraine,0,0,0,0,2,15,254,0
Archery,2024,Puerto Rico,0,0,0,0,1,15,254,0
Archery,2024,El Salvador,0,0,0,0,1,15,254,0
Archery,2024,Mongolia,0,0,0,0,1,15,254,0
Archery,2024,Guinea,0,0,0,0,1,15,254,0
Archery,2024,Egypt,0,0,0,0,2,15,254,0
Archery,2024,Japan,0,0,0,0,4,15,254,0
Archery,2024,Malaysia,0,0,0,0,3,15,254,0
Archery,2024,Czechia,0,0,0,0,2,15,254,0
Archery,2024,Denmark,0,0,0,0,1,15,254,0
Archery,2024,Republic of Moldova,0,0,0,0,2,15,254,0
Archery,2024,Korea,5,1,1,7,6,15,254,0
Archery,2024,Finland,0,0,0,0,1,15,254,0
Archery,2024,Tunisia,0,0,0,0,1,15,254,0
Archery,2024,Argentina,0,0,0,0,1,15,254,0
Archery,2024,Slovakia,0,0,0,0,1,15,254,0
Archery,2024,China,0,1,0,1,6,15,254,0
Archery,2024,Indonesia,0,0,0,0,4,15,254,0
Archery,2024,Italy,0,0,0,0,4,15,254,0
Archery,2024,Australia,0,0,0,0,2,15,254,0
Archery,2024,Estonia,0,0,0,0,1,15,254,0
Archery,2024,Israel,0,0,0,0,2,15,254,0
Archery,2024,Chile,0,0,0,0,1,15,254,0
Archery,2024,South Africa,0,0,0,0,1,15,254,0
Archery,2024,United States,0,1,1,2,4,15,254,0
Archery,2024,Brazil,0,0,0,0,2,15,254,0
Archery,2024,Poland,0,0,0,0,1,15,254,0
Archery,2024,Canada,0,0,0,0,2,15,254,0
Archery,2024,Azerbaijan,0,0,0,0,1,15,254,0
Archery,2024,Netherlands,0,0,0,0,4,15,254,0
Archery,2024,San Marino,0,0,0,0,1,15,254,0
Archery,2024,Slovenia,0,0,0,0,2,15,254,0
Archery,2020,Kazakhstan,0,0,0,0,3,15,258,0
Archery,2020,Colombia,0,0,0,0,2,15,258,0
Archery,2020,Egypt,0,0,0,0,2,15,258,0
Archery,2020,Chile,0,0,0,0,1,15,258,0
Archery,2020,Mexico,0,0,1,1,4,15,258,0
Archery,2020,Romania,0,0,0,0,1,15,258,0
Archery,2020,South Korea,4,0,0,4,6,15,258,0
Archery,2020,Turkey,1,0,0,1,2,15,258,0
Archery,2020,Italy,0,1,1,2,4,15,258,0
Archery,2020,Mongolia,0,0,0,0,2,15,258,0
Archery,2020,Hungary,0,0,0,0,1,15,258,0
Archery,2020,Slovakia,0,0,0,0,1,15,258,0
Archery,2020,France,0,0,0,0,4,15,258,0
Archery,2020,Australia,0,0,0,0,4,15,258,0
Archery,2020,Canada,0,0,0,0,2,15,258,0
Archery,2020,Russia,0,2,0,2,4,15,258,0
Archery,2020,Great Britain,0,0,0,0,6,15,258,0
Archery,2020,Sweden,0,0,0,0,1,15,258,0
Archery,2020,Netherlands,0,1,0,1,4,15,258,0
Archery,2020,United States,0,0,0,0,6,15,258,0
Archery,2020,Spain,0,0,0,0,2,15,258,0
Archery,2020,Indonesia,0,0,0,0,4,15,258,0
Archery,2020,Brazil,0,0,0,0,2,15,258,0
Archery,2020,Virgin Islands,0,0,0,0,1,15,258,0
Archery,2020,India,0,0,0,0,4,15,258,0
Archery,2020,Malawi,0,0,0,0,1,15,258,0
Archery,2020,Belgium,0,0,0,0,1,15,258,0
Archery,2020,Chinese Taipei,0,1,0,1,6,15,258,0
Archery,2020,Vietnam,0,0,0,0,2,15,258,0
Archery,2020,Belarus,0,0,0,0,3,15,258,0
Archery,2020,Tunisia,0,0,0,0,2,15,258,0
Archery,2020,Ecuador,0,0,0,0,1,15,258,0
Archery,2020,Japan,0,0,2,2,6,15,258,1
Archery,2020,Luxembourg,0,0,0,0,1,15,258,0
Archery,2020,Czech Republic,0,0,0,0,1,15,258,0
Archery,2020,Chad,0,0,0,0,1,15,258,0
Archery,2020,Ukraine,0,0,0,0,4,15,258,0
Archery,2020,Denmark,0,0,0,0,1,15,258,0
Archery,2020,Bhutan,0,0,0,0,1,15,258,0
Archery,2020,Germany,0,0,1,1,4,15,258,0
Archery,2020,China,0,0,0,0,6,15,258,0
Archery,2020,Malaysia,0,0,0,0,2,15,258,0
Archery,2020,Moldova,0,0,0,0,2,15,258,0
Archery,2020,Poland,0,0,0,0,2,15,258,0
Archery,2020,Estonia,0,0,0,0,1,15,258,0
Archery,2020,Greece,0,0,0,0,1,15,258,0
Archery,2020,Slovenia,0,0,0,0,1,15,258,0
Archery,2020,Bangladesh,0,0,0,0,2,15,258,0
Archery,2020,Israel,0,0,0,0,1,15,258,0
Archery,2020,Iran,0,0,0,0,1,15,258,0
Archery,2020,Finland,0,0,0,0,1,15,258,0
Archery,2016,Colombia,0,0,0,0,4,12,200,0
Archery,2016,Spain,0,0,0,0,4,12,200,0
Archery,2016,Turkey,0,0,0,0,2,12,200,0
Archery,2016,Malaysia,0,0,0,0,3,12,200,0
Archery,2016,Kenya,0,0,0,0,1,12,200,0
Archery,2016,Slovakia,0,0,0,0,2,12,200,0
Archery,2016,Austria,0,0,0,0,1,12,200,0
Archery,2016,Mexico,0,0,0,0,4,12,200,0
Archery,2016,Sweden,0,0,0,0,1,12,200,0
Archery,2016,Italy,0,0,0,0,6,12,200,0
Archery,2016,Venezuela,0,0,0,0,2,12,200,0
Archery,2016,United States,0,1,1,2,4,12,200,0
Archery,2016,Dominican Republic,0,0,0,0,1,12,200,0
Archery,2016,Brazil,0,0,0,0,6,12,200,1
Archery,2016,China,0,0,0,0,6,12,200,0
Archery,2016,South Korea,4,0,1,5,6,12,200,0
Archery,2016,France,0,1,0,1,3,12,200,0
Archery,2016,India,0,0,0,0,4,12,200,0
Archery,2016,Russia,0,1,0,1,3,12,200,0
Archery,2016,Malawi,0,0,0,0,1,12,200,0
Archery,2016,Netherlands,0,0,0,0,3,12,200,0
Archery,2016,Canada,0,0,0,0,2,12,200,0
Archery,2016,Kazakhstan,0,0,0,0,2,12,200,0
Archery,2016,Indonesia,0,0,0,0,4,12,200,0
Archery,2016,Libya,0,0,0,0,1,12,200,0
Archery,2016,Egypt,0,0,0,0,2,12,200,0
Archery,2016,Fiji,0,0,0,0,1,12,200,0
Archery,2016,Georgia,0,0,0,0,3,12,200,0
Archery,2016,Germany,0,1,0,1,2,12,200,0
Archery,2016,Great Britain,0,0,0,0,2,12,200,0
Archery,2016,Japan,0,0,0,0,4,12,200,0
Archery,2016,Myanmar,0,0,0,0,1,12,200,0
Archery,2016,Australia,0,0,1,1,4,12,200,0
Archery,2016,Mongolia,0,0,0,0,1,12,200,0
Archery,2016,Tonga,0,0,0,0,2,12,200,0
Archery,2016,North Korea,0,0,0,0,1,12,200,0
Archery,2016,Chinese Taipei,0,0,1,1,6,12,200,0
Archery,2016,Bhutan,0,0,0,0,1,12,200,0
Archery,2016,Cote d'Ivoire,0,0,0,0,1,12,200,0
Archery,2016,Finland,0,0,0,0,2,12,200,0
Archery,2016,Poland,0,0,0,0,1,12,200,0
Archery,2016,Ukraine,0,0,0,0,4,12,200,0
Archery,2016,Moldova,0,0,0,0,1,12,200,0
Archery,2016,Nepal,0,0,0,0,1,12,200,0
Archery,2016,Iran,0,0,0,0,1,12,200,0
Archery,2016,Norway,0,0,0,0,1,12,200,0
Archery,2016,Estonia,0,0,0,0,1,12,200,0
Archery,2016,Belarus,0,0,0,0,1,12,200,0
Archery,2016,Greece,0,0,0,0,1,12,200,0
Archery,2016,Cuba,0,0,0,0,1,12,200,0
Archery,2016,Belgium,0,0,0,0,1,12,200,0
Archery,2016,Bangladesh,0,0,0,0,1,12,200,0
Archery,2016,Azerbaijan,0,0,0,0,1,12,200,0
Archery,2016,Chile,0,0,0,0,1,12,200,0
Archery,2016,Zimbabwe,0,0,0,0,1,12,200,0
Archery,2016,Thailand,0,0,0,0,1,12,200,0
Archery,2012,Iraq,0,0,0,0,1,12,200,0
Archery,2012,Mexico,0,1,1,2,6,12,200,0
Archery,2012,Malaysia,0,0,0,0,4,12,200,0
Archery,2012,India,0,0,0,0,6,12,200,0
Archery,2012,Kazakhstan,0,0,0,0,2,12,200,0
Archery,2012,Australia,0,0,0,0,2,12,200,0
Archery,2012,Canada,0,0,0,0,2,12,200,0
Archery,2012,Mongolia,0,0,0,0,2,12,200,0
Archery,2012,Sweden,0,0,0,0,1,12,200,0
Archery,2012,Venezuela,0,0,0,0,2,12,200,0
Archery,2012,Philippines,0,0,0,0,2,12,200,0
Archery,2012,Chinese Taipei,0,0,0,0,6,12,200,0
Archery,2012,China,0,1,1,2,6,12,200,0
Archery,2012,South Korea,3,0,1,4,6,12,200,0
Archery,2012,Denmark,0,0,0,0,3,12,200,0
Archery,2012,Spain,0,0,0,0,2,12,200,0
Archery,2012,Iran,0,0,0,0,2,12,200,0
Archery,2012,Switzerland,0,0,0,0,2,12,200,0
Archery,2012,Poland,0,0,0,0,2,12,200,0
Archery,2012,Ukraine,0,0,0,0,6,12,200,0
Archery,2012,Egypt,0,0,0,0,2,12,200,0
Archery,2012,Fiji,0,0,0,0,1,12,200,0
Archery,2012,United States,0,1,0,1,6,12,200,0
Archery,2012,Georgia,0,0,0,0,1,12,200,0
Archery,2012,France,0,0,0,0,4,12,200,0
Archery,2012,Great Britain,0,0,0,0,6,12,200,0
Archery,2012,Italy,1,0,0,1,6,12,200,0
Archery,2012,Japan,0,1,1,2,6,12,200,0
Archery,2012,San Marino,0,0,0,0,1,12,200,0
Archery,2012,Luxembourg,0,0,0,0,1,12,200,0
Archery,2012,South Africa,0,0,0,0,1,12,200,0
Archery,2012,Bulgaria,0,0,0,0,1,12,200,0
Archery,2012,Cote d'Ivoire,0,0,0,0,1,12,200,0
Archery,2012,North Korea,0,0,0,0,1,12,200,0
Archery,2012,Hong Kong,0,0,0,0,1,12,200,0
Archery,2012,Turkey,0,0,0,0,1,12,200,0
Archery,2012,Germany,0,0,0,0,2,12,200,0
Archery,2012,Bangladesh,0,0,0,0,1,12,200,0
Archery,2012,Belarus,0,0,0,0,1,12,200,0
Archery,2012,Myanmar,0,0,0,0,1,12,200,0
Archery,2012,Norway,0,0,0,0,1,12,200,0
Archery,2012,Moldova,0,0,0,0,1,12,200,0
Archery,2012,Estonia,0,0,0,0,1,12,200,0
Archery,2012,Russia,0,0,0,0,3,12,200,0
Archery,2012,Colombia,0,0,0,0,2,12,200,0
Archery,2012,Greece,0,0,0,0,1,12,200,0
Archery,2012,Indonesia,0,0,0,0,1,12,200,0
Archery,2012,Cuba,0,0,0,0,1,12,200,0
Archery,2012,Slovenia,0,0,0,0,1,12,200,0
Archery,2012,Thailand,0,0,0,0,1,12,200,0
Archery,2012,Samoa,0,0,0,0,1,12,200,0
Archery,2012,Netherlands,0,0,0,0,1,12,200,0
Archery,2012,Chile,0,0,0,0,1,12,200,0
Archery,2012,Brazil,0,0,0,0,1,12,200,0
Archery,2012,Bhutan,0,0,0,0,1,12,200,0
Archery,2008,Morocco,0,0,0,0,1,12,194,0
Archery,2008,Egypt,0,0,0,0,2,12,194,0
Archery,2008,Russia,0,0,1,1,5,12,194,0
Archery,2008,Iran,0,0,0,0,2,12,194,0
Archery,2008,France,0,0,1,1,5,12,194,0
Archery,2008,Mexico,0,0,0,0,4,12,194,0
Archery,2008,India,0,0,0,0,4,12,194,0
Archery,2008,Kazakhstan,0,0,0,0,1,12,194,0
Archery,2008,Canada,0,0,0,0,4,12,194,0
Archery,2008,Ukraine,1,0,0,1,5,12,194,0
Archery,2008,Romania,0,0,0,0,1,12,194,0
Archery,2008,Venezuela,0,0,0,0,1,12,194,0
Archery,2008,Czech Republic,0,0,0,0,2,12,194,0
Archery,2008,Great Britain,0,0,0,0,6,12,194,0
Archery,2008,China,1,1,1,3,6,12,194,1
Archery,2008,Chinese Taipei,0,0,0,0,6,12,194,0
Archery,2008,Malaysia,0,0,0,0,3,12,194,0
Archery,2008,Denmark,0,0,0,0,2,12,194,0
Archery,2008,Bhutan,0,0,0,0,2,12,194,0
Archery,2008,Italy,0,1,0,1,6,12,194,0
Archery,2008,Switzerland,0,0,0,0,1,12,194,0
Archery,2008,Poland,0,0,0,0,6,12,194,0
Archery,2008,United States,0,0,0,0,5,12,194,0
Archery,2008,Turkey,0,0,0,0,2,12,194,0
Archery,2008,Georgia,0,0,0,0,2,12,194,0
Archery,2008,Australia,0,0,0,0,5,12,194,0
Archery,2008,Japan,0,0,0,0,5,12,194,0
Archery,2008,South Africa,0,0,0,0,1,12,194,0
Archery,2008,Finland,0,0,0,0,1,12,194,0
Archery,2008,Germany,0,0,0,0,2,12,194,0
Archery,2008,South Korea,2,2,1,5,6,12,194,0
Archery,2008,Philippines,0,0,0,0,1,12,194,0
Archery,2008,Tajikistan,0,0,0,0,1,12,194,0
Archery,2008,Belarus,0,0,0,0,2,12,194,0
Archery,2008,North Korea,0,0,0,0,2,12,194,0
Archery,2008,Mauritius,0,0,0,0,1,12,194,0
Archery,2008,Spain,0,0,0,0,1,12,194,0
Archery,2008,Cyprus,0,0,0,0,1,12,194,0
Archery,2008,Samoa,0,0,0,0,1,12,194,0
Archery,2008,Myanmar,0,0,0,0,1,12,194,0
Archery,2008,Bulgaria,0,0,0,0,1,12,194,0
Archery,2008,Sweden,0,0,0,0,1,12,194,0
Archery,2008,Portugal,0,0,0,0,1,12,194,0
Archery,2008,Greece,0,0,0,0,2,12,194,0
Archery,2008,Indonesia,0,0,0,0,2,12,194,0
Archery,2008,Colombia,0,0,0,0,3,12,194,0
Archery,2008,Qatar,0,0,0,0,1,12,194,0
Archery,2008,Brazil,0,0,0,0,1,12,194,0
Archery,2008,Cuba,0,0,0,0,1,12,194,0
Archery,2004,Sweden,0,0,0,0,3,12,212,0
Archery,2004,Egypt,0,0,0,0,4,12,212,0
Archery,2004,India,0,0,0,0,6,12,212,0
Archery,2004,Australia,0,0,1,1,6,12,212,0
Archery,2004,Canada,0,0,0,0,2,12,212,0
Archery,2004,Kazakhstan,0,0,0,0,3,12,212,0
Archery,2004,Ukraine,0,0,1,1,6,12,212,0
Archery,2004,Russia,0,0,0,0,5,12,212,0
Archery,2004,Mauritius,0,0,0,0,1,12,212,0
Archery,2004,Mexico,0,0,0,0,3,12,212,0
Archery,2004,Chinese Taipei,0,1,1,2,6,12,212,0
Archery,2004,Bhutan,0,0,0,0,2,12,212,0
Archery,2004,Netherlands,0,0,0,0,3,12,212,0
Archery,2004,France,0,0,0,0,6,12,212,0
Archery,2004,Italy,1,0,0,1,4,12,212,0
Archery,2004,United States,0,0,0,0,6,12,212,0
Archery,2004,Poland,0,0,0,0,4,12,212,0
Archery,2004,Fiji,0,0,0,0,1,12,212,0
Archery,2004,Georgia,0,0,0,0,2,12,212,0
Archery,2004,Philippines,0,0,0,0,1,12,212,0
Archery,2004,Great Britain,0,0,1,1,4,12,212,0
Archery,2004,Germany,0,0,0,0,4,12,212,0
Archery,2004,Japan,0,1,0,1,6,12,212,0
Archery,2004,Spain,0,0,0,0,2,12,212,0
Archery,2004,Turkey,0,0,0,0,4,12,212,0
Archery,2004,China,0,1,0,1,5,12,212,0
Archery,2004,Luxembourg,0,0,0,0,1,12,212,0
Archery,2004,South Korea,3,1,0,4,6,12,212,0
Archery,2004,Greece,0,0,0,0,6,12,212,1
Archery,2004,Belarus,0,0,0,0,2,12,212,0
Archery,2004,Bulgaria,0,0,0,0,1,12,212,0
Archery,2004,South Africa,0,0,0,0,1,12,212,0
Archery,2004,Denmark,0,0,0,0,1,12,212,0
Archery,2004,Indonesia,0,0,0,0,2,12,212,0
Archery,2004,El Salvador,0,0,0,0,1,12,212,0
Archery,2004,Tajikistan,0,0,0,0,1,12,212,0
Archery,2004,Finland,0,0,0,0,1,12,212,0
Archery,2004,Cuba,0,0,0,0,1,12,212,0
Archery,2004,Malaysia,0,0,0,0,1,12,212,0
Archery,2004,Tonga,0,0,0,0,1,12,212,0
Archery,2004,Laos,0,0,0,0,1,12,212,0
Archery,2004,Myanmar,0,0,0,0,1,12,212,0
Archery,2004,New Zealand,0,0,0,0,1,12,212,0
Archery,2000,Turkey,0,0,0,0,6,12,206,0
Archery,2000,Ukraine,0,1,0,1,6,12,206,0
Archery,2000,Cuba,0,0,0,0,4,12,206,0
Archery,2000,Japan,0,0,0,0,5,12,206,0
Archery,2000,Finland,0,0,0,0,3,12,206,0
Archery,2000,Russia,0,0,0,0,4,12,206,0
Archery,2000,Italy,0,1,0,1,6,12,206,0
Archery,2000,South Africa,0,0,0,0,2,12,206,0
Archery,2000,Poland,0,0,0,0,5,12,206,0
Archery,2000,Mauritius,0,0,0,0,1,12,206,0
Archery,2000,Philippines,0,0,0,0,1,12,206,0
Archery,2000,Bhutan,0,0,0,0,2,12,206,0
Archery,2000,North Korea,0,0,0,0,1,12,206,0
Archery,2000,Indonesia,0,0,0,0,1,12,206,0
Archery,2000,France,0,0,0,0,5,12,206,0
Archery,2000,Georgia,0,0,0,0,3,12,206,0
Archery,2000,United States,0,1,1,2,6,12,206,0
Archery,2000,New Zealand,0,0,0,0,2,12,206,0
Archery,2000,Sweden,0,0,0,0,6,12,206,0
Archery,2000,Australia,1,0,0,1,6,12,206,1
Archery,2000,China,0,0,0,0,6,12,206,0
Archery,2000,Spain,0,0,0,0,1,12,206,0
Archery,2000,Norway,0,0,0,0,4,12,206,0
Archery,2000,Belgium,0,0,0,0,1,12,206,0
Archery,2000,South Korea,3,1,1,5,6,12,206,0
Archery,2000,Belarus,0,0,0,0,2,12,206,0
Archery,2000,Slovenia,0,0,0,0,1,12,206,0
Archery,2000,Vanuatu,0,0,0,0,1,12,206,0
Archery,2000,Kazakhstan,0,0,0,0,4,12,206,0
Archery,2000,Chinese Taipei,0,0,0,0,3,12,206,0
Archery,2000,Mexico,0,0,0,0,2,12,206,0
Archery,2000,Germany,0,0,1,1,4,12,206,0
Archery,2000,El Salvador,0,0,0,0,1,12,206,0
Archery,2000,Great Britain,0,0,0,0,3,12,206,0
Archery,2000,Portugal,0,0,0,0,1,12,206,0
Archery,2000,Denmark,0,0,0,0,1,12,206,0
Archery,2000,Greece,0,0,0,0,1,12,206,0
Archery,2000,Kenya,0,0,0,0,1,12,206,0
Archery,2000,Canada,0,0,0,0,1,12,206,0
Archery,2000,Egypt,0,0,0,0,1,12,206,0
Archery,2000,Uganda,0,0,0,0,1,12,206,0
Archery,2000,American Samoa,0,0,0,0,1,12,206,0
Archery,2000,Netherlands,0,0,1,1,3,12,206,0
Archery,2000,Chile,0,0,0,0,1,12,206,0
Archery,2000,Myanmar,0,0,0,0,1,12,206,0
Archery,2000,Central African Republic,0,0,0,0,1,12,206,0
Archery,1996,United States,2,0,0,2,6,12,218,1
Archery,1996,Italy,0,0,1,1,6,12,218,0
Archery,1996,Turkey,0,0,0,0,4,12,218,0
