Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,isHost
Table Tennis,1996,South Korea,0,0,2,2,14,12,251,0
Table Tennis,1996,Lithuania,0,0,0,0,1,12,251,0
Table Tennis,1996,Peru,0,0,0,0,2,12,251,0
Table Tennis,1996,Serbia and Montenegro,0,0,0,0,3,12,251,0
Table Tennis,1996,Netherlands,0,0,0,0,9,12,251,0
Table Tennis,1996,Bosnia and Herzegovina,0,0,0,0,1,12,251,0
Table Tennis,1996,Jamaica,0,0,0,0,2,12,251,0
Table Tennis,1996,Singapore,0,0,0,0,1,12,251,0
Table Tennis,1996,Nigeria,0,0,0,0,4,12,251,0
Table Tennis,1996,Sweden,0,0,0,0,10,12,251,0
Table Tennis,1996,Japan,0,0,0,0,14,12,251,0
Table Tennis,1996,Greece,0,0,0,0,2,12,251,0
Table Tennis,1996,Uganda,0,0,0,0,3,12,251,0
Table Tennis,1996,Australia,0,0,0,0,5,12,251,0
Table Tennis,1996,New Zealand,0,0,0,0,1,12,251,0
Table Tennis,1996,Russia,0,0,0,0,4,12,251,0
Table Tennis,1996,Chile,0,0,0,0,4,12,251,0
Table Tennis,1996,Mexico,0,0,0,0,1,12,251,0
Table Tennis,1996,Sudan,0,0,0,0,1,12,251,0
Table Tennis,1996,Slovakia,0,0,0,0,1,12,251,0
Table Tennis,1996,Indonesia,0,0,0,0,2,12,251,0
Table Tennis,1996,Venezuela,0,0,0,0,1,12,251,0
Table Tennis,1996,Belgium,0,0,0,0,2,12,251,0
Table Tennis,1996,Belarus,0,0,0,0,2,12,251,0
Table Tennis,1996,Trinidad and Tobago,0,0,0,0,1,12,251,0
Table Tennis,1996,Turkmenistan,0,0,0,0,1,12,251,0
Table Tennis,1996,Tunisia,0,0,0,0,1,12,251,0
Table Tennis,1996,Switzerland,0,0,0,0,1,12,251,0
Table Tennis,2000,Egypt,0,0,0,0,5,12,268,0
Table Tennis,2000,Croatia,0,0,0,0,4,12,268,0
Table Tennis,2000,Nigeria,0,0,0,0,9,12,268,0
Table Tennis,2000,Qatar,0,0,0,0,1,12,268,0
Table Tennis,2000,Jordan,0,0,0,0,1,12,268,0
Table Tennis,2000,Cuba,0,0,0,0,5,12,268,0
Table Tennis,2000,India,0,0,0,0,3,12,268,0
Table Tennis,2000,Romania,0,0,0,0,3,12,268,0
Table Tennis,2000,United States,0,0,0,0,13,12,268,0
Table Tennis,2000,Hungary,0,0,0,0,3,12,268,0
Table Tennis,2000,Poland,0,0,0,0,2,12,268,0
Table Tennis,2000,France,0,0,1,1,8,12,268,0
Table Tennis,2000,Germany,0,0,0,0,10,12,268,0
Table Tennis,2000,Chinese Taipei,0,0,1,1,9,12,268,0
Table Tennis,2000,Hong Kong,0,0,0,0,4,12,268,0
Table Tennis,2000,Australia,0,0,0,0,14,12,268,1
Table Tennis,2000,Brazil,0,0,0,0,3,12,268,0
Table Tennis,2000,Austria,0,0,0,0,5,12,268,0
Table Tennis,2000,Iran,0,0,0,0,1,12,268,0
Table Tennis,2000,Japan,0,0,0,0,14,12,268,0
Table Tennis,2000,Chile,0,0,0,0,5,12,268,0
Table Tennis,2000,Lithuania,0,0,0,0,2,12,268,0
Table Tennis,2000,Canada,0,0,0,0,8,12,268,0
Table Tennis,2000,Serbia and Montenegro,0,0,0,0,2,12,268,0
Table Tennis,2000,Sweden,0,1,0,1,9,12,268,0
Table Tennis,2000,Tunisia,0,0,0,0,1,12,268,0
Table Tennis,2000,Indonesia,0,0,0,0,2,12,268,0
Table Tennis,2000,Netherlands,0,0,0,0,2,12,268,0
Table Tennis,2000,New Zealand,0,0,0,0,3,12,268,0
Table Tennis,2000,Singapore,0,0,0,0,2,12,268,0
Table Tennis,2000,Algeria,0,0,0,0,2,12,268,0
Table Tennis,2000,South Korea,0,0,1,1,14,12,268,0
Table Tennis,2000,Thailand,0,0,0,0,1,12,268,0
Table Tennis,2000,China,4,3,1,8,14,12,268,0
Table Tennis,2000,Czech Republic,0,0,0,0,2,12,268,0
Table Tennis,2000,Belarus,0,0,0,0,5,12,268,0
Table Tennis,2000,Ukraine,0,0,0,0,1,12,268,0
Table Tennis,2000,Greece,0,0,0,0,2,12,268,0
Table Tennis,2000,Russia,0,0,0,0,3,12,268,0
Table Tennis,2000,Argentina,0,0,0,0,2,12,268,0
Table Tennis,2000,Denmark,0,0,0,0,2,12,268,0
Table Tennis,2000,Uganda,0,0,0,0,1,12,268,0
Table Tennis,2000,Luxembourg,0,0,0,0,2,12,268,0
Table Tennis,2000,Venezuela,0,0,0,0,2,12,268,0
Table Tennis,2000,Mauritius,0,0,0,0,1,12,268,0
Table Tennis,2000,Belgium,0,0,0,0,2,12,268,0
Table Tennis,2000,Turkmenistan,0,0,0,0,1,12,268,0
Table Tennis,2000,Great Britain,0,0,0,0,1,12,268,0
Table Tennis,2004,India,0,0,0,0,2,12,260,0
Table Tennis,2004,Iran,0,0,0,0,1,12,260,0
Table Tennis,2004,Nigeria,0,0,0,0,12,12,260,0
Table Tennis,2004,Saudi Arabia,0,0,0,0,1,12,260,0
Table Tennis,2004,Japan,0,0,0,0,10,12,260,0
Table Tennis,2004,Congo (Kinshasa),0,0,0,0,2,12,260,0
Table Tennis,2004,Romania,0,0,0,0,4,12,260,0
Table Tennis,2004,United States,0,0,0,0,10,12,260,0
Table Tennis,2004,Hungary,0,0,0,0,3,12,260,0
Table Tennis,2004,Tunisia,0,0,0,0,2,12,260,0
Table Tennis,2004,Poland,0,0,0,0,2,12,260,0
Table Tennis,2004,Germany,0,0,0,0,10,12,260,0
Table Tennis,2004,Croatia,0,0,0,0,3,12,260,0
Table Tennis,2004,Algeria,0,0,0,0,5,12,260,0
Table Tennis,2004,Australia,0,0,0,0,9,12,260,0
Table Tennis,2004,Canada,0,0,0,0,4,12,260,0
Table Tennis,2004,China,3,1,2,6,14,12,260,0
Table Tennis,2004,Austria,0,0,0,0,4,12,260,0
Table Tennis,2004,Hong Kong,0,1,0,1,14,12,260,0
Table Tennis,2004,Chinese Taipei,0,0,0,0,4,12,260,0
Table Tennis,2004,France,0,0,0,0,1,12,260,0
Table Tennis,2004,Brazil,0,0,0,0,5,12,260,0
Table Tennis,2004,Vietnam,0,0,0,0,1,12,260,0
Table Tennis,2004,Serbia and Montenegro,0,0,0,0,3,12,260,0
Table Tennis,2004,Peru,0,0,0,0,1,12,260,0
Table Tennis,2004,Russia,0,0,0,0,8,12,260,0
Table Tennis,2004,Greece,0,0,0,0,4,12,260,1
Table Tennis,2004,Argentina,0,0,0,0,3,12,260,0
Table Tennis,2004,Senegal,0,0,0,0,1,12,260,0
Table Tennis,2004,Spain,0,0,0,0,1,12,260,0
Table Tennis,2004,Netherlands,0,0,0,0,2,12,260,0
Table Tennis,2004,Uzbekistan,0,0,0,0,1,12,260,0
Table Tennis,2004,Singapore,0,0,0,0,7,12,260,0
Table Tennis,2004,South Korea,1,1,1,3,14,12,260,0
Table Tennis,2004,Sweden,0,0,0,0,3,12,260,0
Table Tennis,2004,North Korea,0,1,0,1,4,12,260,0
Table Tennis,2004,Thailand,0,0,0,0,1,12,260,0
Table Tennis,2004,Czech Republic,0,0,0,0,4,12,260,0
Table Tennis,2004,Belarus,0,0,0,0,5,12,260,0
Table Tennis,2004,Israel,0,0,0,0,1,12,260,0
Table Tennis,2004,New Zealand,0,0,0,0,2,12,260,0
Table Tennis,2004,Dominican Republic,0,0,0,0,2,12,260,0
Table Tennis,2004,Denmark,0,0,1,1,2,12,260,0
Table Tennis,2004,Honduras,0,0,0,0,1,12,260,0
Table Tennis,2004,Bosnia and Herzegovina,0,0,0,0,1,12,260,0
Table Tennis,2004,Italy,0,0,0,0,5,12,260,0
Table Tennis,2004,Chile,0,0,0,0,4,12,260,0
Table Tennis,2004,Venezuela,0,0,0,0,2,12,260,0
Table Tennis,2004,Belgium,0,0,0,0,1,12,260,0
Table Tennis,2004,Jordan,0,0,0,0,1,12,260,0
Badminton,1992,Singapore,0,0,0,0,3,12,226,0
Badminton,1992,Switzerland,0,0,0,0,2,12,226,0
Badminton,1992,Sweden,0,0,0,0,9,12,226,0
Badminton,1992,Unified Team,0,0,0,0,2,12,226,0
Badminton,1992,Poland,0,0,0,0,8,12,226,0
Badminton,1992,Romania,0,0,0,0,1,12,226,0
Badminton,1992,South Korea,2,1,1,4,12,12,226,0
Badminton,1992,India,0,0,0,0,3,12,226,0
Badminton,1992,Canada,0,0,0,0,9,12,226,0
Badminton,1992,Bulgaria,0,0,0,0,9,12,226,0
Badminton,1992,Great Britain,0,0,0,0,12,12,226,0
Badminton,1992,Indonesia,2,2,1,5,13,12,226,0
Badminton,1992,Australia,0,0,0,0,2,12,226,0
Badminton,1992,Hong Kong,0,0,0,0,5,12,226,0
Badminton,1992,Thailand,0,0,0,0,8,12,226,0
Badminton,1992,Malaysia,0,0,1,1,6,12,226,0
Badminton,1992,China,0,1,3,4,13,12,226,0
Badminton,1992,Mauritius,0,0,0,0,3,12,226,0
Badminton,1992,Netherlands,0,0,0,0,3,12,226,0
Badminton,1992,Hungary,0,0,0,0,3,12,226,0
Badminton,1992,France,0,0,0,0,4,12,226,0
Badminton,1992,Portugal,0,0,0,0,2,12,226,0
Badminton,1992,United States,0,0,0,0,6,12,226,0
Badminton,1992,Germany,0,0,0,0,4,12,226,0
Badminton,1992,Austria,0,0,0,0,2,12,226,0
Badminton,1992,New Zealand,0,0,0,0,4,12,226,0
Badminton,1992,Iceland,0,0,0,0,3,12,226,0
Badminton,1992,Denmark,0,0,1,1,12,12,226,0
Badminton,1992,Finland,0,0,0,0,2,12,226,0
Badminton,1992,Japan,0,0,0,0,14,12,226,0
Badminton,1992,South Africa,0,0,0,0,2,12,226,0
Badminton,1992,Czech Republic,0,0,0,0,2,12,226,0
Badminton,1992,Spain,0,0,0,0,2,12,226,1
Badminton,1992,Norway,0,0,0,0,1,12,226,0
Badminton,1992,Belgium,0,0,0,0,1,12,226,0
Badminton,1992,Sri Lanka,0,0,0,0,1,12,226,0
Badminton,1996,Singapore,0,0,0,0,1,15,263,0
Badminton,1996,Nigeria,0,0,0,0,2,15,263,0
Badminton,1996,Sweden,0,0,0,0,12,15,263,0
Badminton,1996,Russia,0,0,0,0,5,15,263,0
Badminton,1996,Indonesia,1,1,2,4,20,15,263,0
Badminton,1996,Great Britain,0,0,0,0,20,15,263,0
Badminton,1996,South Korea,2,2,0,4,20,15,263,0
Badminton,1996,Mauritius,0,0,0,0,8,15,263,0
Badminton,1996,India,0,0,0,0,2,15,263,0
Badminton,1996,Australia,0,0,0,0,11,15,263,0
Badminton,1996,Suriname,0,0,0,0,1,15,263,0
Badminton,1996,Peru,0,0,0,0,1,15,263,0
Badminton,1996,Malaysia,0,1,1,2,7,15,263,0
Badminton,1996,Hong Kong,0,0,0,0,3,15,263,0
Badminton,1996,Chinese Taipei,0,0,0,0,6,15,263,0
Badminton,1996,Thailand,0,0,0,0,7,15,263,0
Badminton,1996,China,1,1,2,4,21,15,263,0
Badminton,1996,Belarus,0,0,0,0,2,15,263,0
Badminton,1996,Netherlands,0,0,0,0,5,15,263,0
Badminton,1996,Canada,0,0,0,0,14,15,263,0
Badminton,1996,France,0,0,0,0,2,15,263,0
Badminton,1996,Ukraine,0,0,0,0,3,15,263,0
Badminton,1996,Guatemala,0,0,0,0,1,15,263,0
Badminton,1996,Denmark,1,0,0,1,20,15,263,0
Badminton,1996,United States,0,0,0,0,3,15,263,1
Badminton,1996,Austria,0,0,0,0,1,15,263,0
Badminton,1996,Germany,0,0,0,0,6,15,263,0
Badminton,1996,Finland,0,0,0,0,2,15,263,0
Badminton,1996,New Zealand,0,0,0,0,2,15,263,0
Badminton,1996,Bulgaria,0,0,0,0,3,15,263,0
Badminton,1996,Poland,0,0,0,0,1,15,263,0
Badminton,1996,Philippines,0,0,0,0,1,15,263,0
Badminton,1996,Japan,0,0,0,0,7,15,263,0
Badminton,1996,Iceland,0,0,0,0,1,15,263,0
Badminton,1996,Trinidad and Tobago,0,0,0,0,1,15,263,0
Badminton,1996,Hungary,0,0,0,0,1,15,263,0
Badminton,1996,Switzerland,0,0,0,0,2,15,263,0
Badminton,2000,Finland,0,0,0,0,2,15,225,0
Badminton,2000,Indonesia,1,2,0,3,19,15,225,0
Badminton,2000,Great Britain,0,0,1,1,14,15,225,0
Badminton,2000,Sweden,0,0,0,0,6,15,225,0
Badminton,2000,Australia,0,0,0,0,14,15,225,1
Badminton,2000,Mauritius,0,0,0,0,5,15,225,0
Badminton,2000,Canada,0,0,0,0,10,15,225,0
Badminton,2000,Netherlands,0,0,0,0,8,15,225,0
Badminton,2000,Chinese Taipei,0,0,0,0,5,15,225,0
Badminton,2000,Malaysia,0,0,0,0,6,15,225,0
Badminton,2000,China,4,1,3,8,19,15,225,0
Badminton,2000,France,0,0,0,0,3,15,225,0
Badminton,2000,Ukraine,0,0,0,0,3,15,225,0
Badminton,2000,Thailand,0,0,0,0,6,15,225,0
Badminton,2000,Denmark,0,1,0,1,20,15,225,0
Badminton,2000,India,0,0,0,0,2,15,225,0
Badminton,2000,Germany,0,0,0,0,8,15,225,0
Badminton,2000,South Korea,0,1,1,2,16,15,225,0
Badminton,2000,United States,0,0,0,0,1,15,225,0
Badminton,2000,Japan,0,0,0,0,9,15,225,0
Badminton,2000,Russia,0,0,0,0,3,15,225,0
Badminton,2000,Bulgaria,0,0,0,0,4,15,225,0
Badminton,2000,Hong Kong,0,0,0,0,4,15,225,0
Badminton,2000,Poland,0,0,0,0,3,15,225,0
Badminton,2000,Belgium,0,0,0,0,1,15,225,0
Badminton,2000,Ireland,0,0,0,0,1,15,225,0
Badminton,2000,Slovenia,0,0,0,0,1,15,225,0
Badminton,2000,Portugal,0,0,0,0,1,15,225,0
Badminton,2004,Norway,0,0,0,0,1,15,200,0
Badminton,2004,Sweden,0,0,0,0,3,15,200,0
Badminton,2004,United States,0,0,0,0,2,15,200,0
Badminton,2004,China,3,1,1,5,20,15,200,0
Badminton,2004,Canada,0,0,0,0,8,15,200,0
Badminton,2004,Great Britain,0,1,0,1,13,15,200,0
Badminton,2004,Peru,0,0,0,0,1,15,200,0
Badminton,2004,South Africa,0,0,0,0,6,15,200,0
Badminton,2004,Australia,0,0,0,0,6,15,200,0
Badminton,2004,Netherlands,0,1,0,1,4,15,200,0
Badminton,2004,Indonesia,1,0,2,3,14,15,200,0
Badminton,2004,Malaysia,0,0,0,0,9,15,200,0
Badminton,2004,Thailand,0,0,0,0,9,15,200,0
Badminton,2004,Chinese Taipei,0,0,0,0,5,15,200,0
Badminton,2004,Spain,0,0,0,0,2,15,200,0
Badminton,2004,Denmark,0,0,1,1,14,15,200,0
Badminton,2004,Germany,0,0,0,0,6,15,200,0
Badminton,2004,India,0,0,0,0,3,15,200,0
Badminton,2004,South Korea,1,2,1,4,17,15,200,0
Badminton,2004,Singapore,0,0,0,0,3,15,200,0
Badminton,2004,Hong Kong,0,0,0,0,5,15,200,0
Badminton,2004,Poland,0,0,0,0,3,15,200,0
Badminton,2004,Japan,0,0,0,0,12,15,200,0
Badminton,2004,Bulgaria,0,0,0,0,2,15,200,0
Badminton,2004,Greece,0,0,0,0,2,15,200,1
Badminton,2004,France,0,0,0,0,3,15,200,0
Badminton,2004,New Zealand,0,0,0,0,2,15,200,0
Badminton,2004,Finland,0,0,0,0,3,15,200,0
Badminton,2004,Jamaica,0,0,0,0,1,15,200,0
Badminton,2004,Portugal,0,0,0,0,1,15,200,0
Badminton,2004,Russia,0,0,0,0,2,15,200,0
Badminton,2004,Guatemala,0,0,0,0,1,15,200,0
Badminton,2008,Spain,0,0,0,0,2,15,184,0
Badminton,2008,Seychelles,0,0,0,0,2,15,184,0
Badminton,2008,Italy,0,0,0,0,1,15,184,0
Badminton,2008,Mexico,0,0,0,0,1,15,184,0
Badminton,2008,Poland,0,0,0,0,5,15,184,0
Badminton,2008,United States,0,0,0,0,5,15,184,0
Badminton,2008,China,3,2,3,8,19,15,184,1
Badminton,2008,Canada,0,0,0,0,4,15,184,0
Badminton,2008,Switzerland,0,0,0,0,2,15,184,0
Badminton,2008,South Africa,0,0,0,0,5,15,184,0
Badminton,2008,Australia,0,0,0,0,6,15,184,0
Badminton,2008,Indonesia,1,1,1,3,13,15,184,0
Badminton,2008,Chinese Taipei,0,0,0,0,4,15,184,0
Badminton,2008,Malaysia,0,1,0,1,9,15,184,0
Badminton,2008,Great Britain,0,0,0,0,8,15,184,0
Badminton,2008,New Zealand,0,0,0,0,3,15,184,0
Badminton,2008,Guatemala,0,0,0,0,1,15,184,0
Badminton,2008,Nigeria,0,0,0,0,1,15,184,0
Badminton,2008,Ukraine,0,0,0,0,2,15,184,0
Badminton,2008,Uganda,0,0,0,0,1,15,184,0
Badminton,2008,Denmark,0,0,0,0,10,15,184,0
Badminton,2008,Ireland,0,0,0,0,2,15,184,0
Badminton,2008,Mauritius,0,0,0,0,1,15,184,0
Badminton,2008,South Korea,1,1,1,3,14,15,184,0
Badminton,2008,Japan,0,0,0,0,10,15,184,0
Badminton,2008,Germany,0,0,0,0,5,15,184,0
Badminton,2008,Egypt,0,0,0,0,1,15,184,0
Badminton,2008,Iceland,0,0,0,0,1,15,184,0
Badminton,2008,Sri Lanka,0,0,0,0,1,15,184,0
Badminton,2008,Singapore,0,0,0,0,5,15,184,0
Badminton,2008,Russia,0,0,0,0,2,15,184,0
Badminton,2008,France,0,0,0,0,2,15,184,0
Badminton,2008,Belarus,0,0,0,0,1,15,184,0
Badminton,2008,Czech Republic,0,0,0,0,2,15,184,0
Badminton,2008,Finland,0,0,0,0,2,15,184,0
Badminton,2008,Algeria,0,0,0,0,1,15,184,0
Badminton,2008,Vietnam,0,0,0,0,2,15,184,0
Badminton,2008,Zambia,0,0,0,0,1,15,184,0
Badminton,2008,Iran,0,0,0,0,1,15,184,0
Badminton,2008,Portugal,0,0,0,0,2,15,184,0
Badminton,2008,Estonia,0,0,0,0,2,15,184,0
Badminton,2008,Lithuania,0,0,0,0,2,15,184,0
Badminton,2008,Bulgaria,0,0,0,0,1,15,184,0
Badminton,2008,India,0,0,0,0,2,15,184,0
Badminton,2008,Hong Kong,0,0,0,0,3,15,184,0
Badminton,2008,Sweden,0,0,0,0,1,15,184,0
Badminton,2008,Thailand,0,0,0,0,4,15,184,0
Badminton,2008,Peru,0,0,0,0,1,15,184,0
Badminton,2008,Slovakia,0,0,0,0,1,15,184,0
Badminton,2008,Slovenia,0,0,0,0,1,15,184,0
Hockey,1908,Ireland,0,1,0,1,12,3,68,0
Hockey,1908,France,0,0,0,0,12,3,68,0
Hockey,1908,England,1,0,0,1,11,3,68,0
Hockey,1908,Germany,0,0,0,0,11,3,68,0
Hockey,1908,Scotland,0,0,1,1,11,3,68,0
Hockey,1908,Wales,0,0,1,1,11,3,68,0
Hockey,1920,Great Britain,1,0,0,1,14,3,51,0
Hockey,1920,Belgium,0,0,1,1,14,3,51,1
Hockey,1920,France,0,0,0,0,11,3,51,0
Hockey,1920,Denmark,0,1,0,1,12,3,51,0
Hockey,1928,Belgium,0,0,0,0,18,3,137,0
Hockey,1928,India,1,0,0,1,14,3,137,0
Hockey,1928,Netherlands,0,1,0,1,11,3,137,1
Hockey,1928,Spain,0,0,0,0,15,3,137,0
Hockey,1928,France,0,0,0,0,15,3,137,0
Hockey,1928,Switzerland,0,0,0,0,16,3,137,0
Hockey,1928,Austria,0,0,0,0,16,3,137,0
Hockey,1928,Denmark,0,0,0,0,13,3,137,0
Hockey,1928,Germany,0,0,1,1,19,3,137,0
Hockey,1932,India,1,0,0,1,15,3,40,0
Hockey,1932,United States,0,0,1,1,14,3,40,1
Hockey,1932,Japan,0,1,0,1,11,3,40,0
Hockey,1936,Belgium,0,0,0,0,14,3,167,0
Hockey,1936,Afghanistan,0,0,0,0,13,3,167,0
Hockey,1936,India,1,0,0,1,19,3,167,0
Hockey,1936,Switzerland,0,0,0,0,13,3,167,0
Hockey,1936,Germany,0,1,0,1,22,3,167,1
Hockey,1936,Hungary,0,0,0,0,15,3,167,0
Hockey,1936,Denmark,0,0,0,0,16,3,167,0
Hockey,1936,United States,0,0,0,0,14,3,167,0
Hockey,1936,France,0,0,0,0,18,3,167,0
Hockey,1936,Netherlands,0,0,1,1,12,3,167,0
Hockey,1936,Japan,0,0,0,0,11,3,167,0
Fencing,1896,France,1,2,0,3,4,9,15,0
Fencing,1896,Greece,2,1,1,4,9,9,15,0
Fencing,1896,Denmark,0,0,1,1,1,9,15,0
Fencing,1896,Austria,0,0,0,0,1,9,15,0
Fencing,1900,France,5,5,5,15,209,21,317,1
Fencing,1900,Denmark,0,0,0,0,1,21,317,0
Fencing,1900,Great Britain,0,0,0,0,3,21,317,0
Fencing,1900,Austria,0,0,2,2,8,21,317,0
Fencing,1900,Argentina,0,0,0,0,1,21,317,0
Fencing,1900,Italy,1,1,0,2,8,21,317,0
Fencing,1900,Haiti,0,0,0,0,2,21,317,0
Fencing,1900,Switzerland,0,0,0,0,3,21,317,0
Fencing,1900,Peru,0,0,0,0,1,21,317,0
Fencing,1900,Spain,0,0,0,0,1,21,317,0
Fencing,1900,Belgium,0,0,0,0,5,21,317,0
Fencing,1900,United States,0,0,0,0,3,21,317,0
Fencing,1900,Hungary,0,0,0,0,6,21,317,0
Fencing,1900,Sweden,0,0,0,0,1,21,317,0
Fencing,1900,Cuba,1,1,0,2,1,21,317,0
Fencing,1900,Iran,0,0,0,0,1,21,317,0
Fencing,1900,Russia,0,0,0,0,2,21,317,0
Fencing,1900,Germany,0,0,0,0,1,21,317,0
Fencing,1900,Netherlands,0,0,0,0,1,21,317,0
Fencing,1904,United States,2,5,4,11,7,15,28,1
Fencing,1904,Germany,0,0,0,0,1,15,28,0
Fencing,1904,Cuba,4,0,0,4,2,15,28,0
Fencing,1904,Great Britain,0,0,0,0,1,15,28,0
Fencing,1906,Greece,1,2,1,4,13,24,161,0
Fencing,1906,Hungary,0,0,1,1,5,24,161,0
Fencing,1906,Germany,2,2,0,4,5,24,161,0
Fencing,1906,Italy,0,1,1,2,2,24,161,0
Fencing,1906,Belgium,2,0,1,3,5,24,161,0
Fencing,1906,Netherlands,0,1,2,3,13,24,161,0
Fencing,1906,France,3,1,1,5,5,24,161,0
Fencing,1906,Great Britain,0,1,0,1,5,24,161,0
Fencing,1906,Sweden,0,0,0,0,2,24,161,0
Fencing,1906,Austria,0,0,0,0,3,24,161,0
Fencing,1906,Denmark,0,0,0,0,3,24,161,0
Fencing,1906,Bohemia,0,0,0,0,1,24,161,0
Fencing,1908,Germany,0,0,0,0,10,12,240,0
Fencing,1908,France,2,1,1,4,22,12,240,0
Fencing,1908,Great Britain,0,1,0,1,23,12,240,0
Fencing,1908,Belgium,0,0,1,1,18,12,240,0
Fencing,1908,Hungary,2,1,0,3,8,12,240,0
Fencing,1908,Denmark,0,0,0,0,8,12,240,0
Fencing,1908,Norway,0,0,0,0,1,12,240,0
Fencing,1908,Italy,0,1,0,1,11,12,240,0
Fencing,1908,Sweden,0,0,0,0,7,12,240,0
Fencing,1908,Netherlands,0,0,0,0,13,12,240,0
Fencing,1908,Bohemia,0,0,2,2,7,12,240,0
Fencing,1908,Austria,0,0,0,0,1,12,240,0
Fencing,1908,South Africa,0,0,0,0,1,12,240,0
Fencing,1908,Canada,0,0,0,0,1,12,240,0
Handball,1936,United States,0,0,0,0,13,3,105,0
Handball,1936,Germany,1,0,0,1,22,3,105,1
Handball,1936,Austria,0,1,0,1,22,3,105,0
Handball,1936,Hungary,0,0,0,0,16,3,105,0
Handball,1936,Switzerland,0,0,1,1,17,3,105,0
Handball,1936,Romania,0,0,0,0,15,3,105,0
Handball,1972,United States,0,0,0,0,15,3,243,0
Handball,1972,Hungary,0,0,0,0,15,3,243,0
Handball,1972,Germany,0,0,0,0,32,3,243,1
Handball,1972,Denmark,0,0,0,0,16,3,243,0
Handball,1972,Sweden,0,0,0,0,16,3,243,0
Handball,1972,Spain,0,0,0,0,14,3,243,0
Handball,1972,Norway,0,0,0,0,16,3,243,0
Handball,1972,Poland,0,0,0,0,15,3,243,0
Handball,1972,Japan,0,0,0,0,12,3,243,0
Handball,1972,Serbia,1,0,0,1,14,3,243,0
Handball,1972,Iceland,0,0,0,0,15,3,243,0
Handball,1972,Tunisia,0,0,0,0,16,3,243,0
Handball,1972,Czech Republic,0,1,0,1,16,3,243,0
Handball,1972,Romania,0,0,1,1,15,3,243,0
Handball,1972,Soviet Union,0,0,0,0,15,3,243,0
Handball,1976,Tunisia,0,0,0,0,12,6,243,0
Handball,1976,United States,0,0,0,0,14,6,243,0
Handball,1976,Denmark,0,0,0,0,13,6,243,0
Handball,1976,Hungary,0,0,1,1,26,6,243,0
Handball,1976,Soviet Union,2,0,0,2,28,6,243,0
Handball,1976,Poland,0,0,1,1,14,6,243,0
Handball,1976,Romania,0,1,0,1,28,6,243,0
Handball,1976,Serbia,0,0,0,0,14,6,243,0
Handball,1976,Germany,0,1,0,1,28,6,243,0
Handball,1976,Canada,0,0,0,0,28,6,243,1
Handball,1976,Czech Republic,0,0,0,0,14,6,243,0
Handball,1976,Japan,0,0,0,0,24,6,243,0
Handball,1980,Congo (Brazzaville),0,0,0,0,14,6,248,0
Handball,1980,Switzerland,0,0,0,0,14,6,248,0
Handball,1980,Cuba,0,0,0,0,13,6,248,0
Handball,1980,Algeria,0,0,0,0,14,6,248,0
Handball,1980,Kuwait,0,0,0,0,14,6,248,0
Handball,1980,Spain,0,0,0,0,13,6,248,0
Handball,1980,Serbia,0,1,0,1,28,6,248,0
Handball,1980,Hungary,0,0,0,0,28,6,248,0
Handball,1980,Soviet Union,1,1,0,2,27,6,248,1
Handball,1980,Denmark,0,0,0,0,14,6,248,0
Handball,1980,Germany,1,0,1,2,28,6,248,0
Handball,1980,Romania,0,0,1,1,14,6,248,0
Handball,1980,Czech Republic,0,0,0,0,13,6,248,0
Handball,1980,Poland,0,0,0,0,14,6,248,0
Handball,1984,Iceland,0,0,0,0,15,6,259,0
Handball,1984,Spain,0,0,0,0,15,6,259,0
Handball,1984,South Korea,0,1,0,1,28,6,259,0
Handball,1984,Serbia,2,0,0,2,29,6,259,0
Handball,1984,Sweden,0,0,0,0,15,6,259,0
Handball,1984,Algeria,0,0,0,0,15,6,259,0
Handball,1984,Switzerland,0,0,0,0,15,6,259,0
Handball,1984,Germany,0,1,0,1,28,6,259,0
Handball,1984,Romania,0,0,1,1,15,6,259,0
Handball,1984,United States,0,0,0,0,27,6,259,1
Handball,1984,China,0,0,1,1,13,6,259,0
Handball,1984,Denmark,0,0,0,0,14,6,259,0
Handball,1984,Austria,0,0,0,0,15,6,259,0
Handball,1984,Japan,0,0,0,0,15,6,259,0
Tennis,1896,Greece,0,2,1,3,13,6,23,0
Tennis,1896,Great Britain,1,0,0,1,2,6,23,0
Tennis,1896,Great Britain/Germany,1,0,0,1,2,6,23,0
Tennis,1896,France,0,0,0,0,1,6,23,0
Tennis,1896,Australia,0,0,0,0,1,6,23,0
Tennis,1896,Australia/Great Britain,0,0,1,1,2,6,23,0
Tennis,1896,Hungary,0,0,1,1,1,6,23,0
Tennis,1896,Germany,0,0,0,0,1,6,23,0
Tennis,1900,Great Britain,4,1,2,7,10,12,47,0
Tennis,1900,United States,0,0,1,1,5,12,47,0
Tennis,1900,United States/France,0,1,0,1,2,12,47,0
Tennis,1900,France,0,1,1,2,17,12,47,1
Tennis,1900,United States/Great Britain,0,0,1,1,4,12,47,0
Tennis,1900,France/Great Britain,0,1,0,1,2,12,47,0
Tennis,1900,Bohemia,0,0,1,1,1,12,47,0
Tennis,1900,Bohemia/Great Britain,0,0,1,1,2,12,47,0
Tennis,1904,United States,2,2,3,7,54,6,57,1
Tennis,1904,Germany/United States,0,0,0,0,2,6,57,0
