Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,isHost
Archery,1992,Unified Team,0,0,2,2,6,12,247,0
Archery,1992,United States,0,0,0,0,6,12,247,0
Archery,1992,France,1,0,0,1,6,12,247,0
Archery,1992,Guam,0,0,0,0,1,12,247,0
Archery,1992,Canada,0,0,0,0,3,12,247,0
Archery,1992,Netherlands,0,0,0,0,6,12,247,0
Archery,1992,South Korea,2,2,0,4,6,12,247,0
Archery,1992,India,0,0,0,0,3,12,247,0
Archery,1992,Portugal,0,0,0,0,1,12,247,0
Archery,1992,Italy,0,0,0,0,4,12,247,0
Archery,1992,Sweden,0,0,0,0,3,12,247,0
Archery,1992,Brazil,0,0,0,0,2,12,247,0
Archery,1992,Colombia,0,0,0,0,1,12,247,0
Archery,1992,Turkey,0,0,0,0,6,12,247,0
Archery,1992,Australia,0,0,0,0,3,12,247,0
Archery,1992,Finland,0,1,0,1,3,12,247,0
Archery,1992,Spain,1,0,0,1,4,12,247,1
Archery,1992,Great Britain,0,0,2,2,6,12,247,0
Archery,1992,China,0,1,0,1,6,12,247,0
Archery,1992,Japan,0,0,0,0,6,12,247,0
Archery,1992,Hong Kong,0,0,0,0,1,12,247,0
Archery,1992,Indonesia,0,0,0,0,4,12,247,0
Archery,1992,Poland,0,0,0,0,6,12,247,0
Archery,1992,Luxembourg,0,0,0,0,1,12,247,0
Archery,1992,Norway,0,0,0,0,1,12,247,0
Archery,1992,Czech Republic,0,0,0,0,1,12,247,0
Archery,1992,Germany,0,0,0,0,6,12,247,0
Archery,1992,Bulgaria,0,0,0,0,1,12,247,0
Archery,1992,Mongolia,0,0,0,0,1,12,247,0
Archery,1992,New Zealand,0,0,0,0,1,12,247,0
Archery,1992,Bhutan,0,0,0,0,6,12,247,0
Archery,1992,North Korea,0,0,0,0,3,12,247,0
Archery,1992,Hungary,0,0,0,0,3,12,247,0
Archery,1992,Estonia,0,0,0,0,1,12,247,0
Archery,1992,Chinese Taipei,0,0,0,0,3,12,247,0
Archery,1992,Ireland,0,0,0,0,1,12,247,0
Archery,1992,Slovenia,0,0,0,0,1,12,247,0
Archery,1992,Denmark,0,0,0,0,3,12,247,0
Archery,1992,Costa Rica,0,0,0,0,1,12,247,0
Archery,1992,South Africa,0,0,0,0,2,12,247,0
Archery,1992,Cyprus,0,0,0,0,1,12,247,0
Archery,1992,San Marino,0,0,0,0,1,12,247,0
Archery,1992,Belgium,0,0,0,0,1,12,247,0
Archery,2004,Sweden,0,0,0,0,3,12,212,0
Archery,2004,Egypt,0,0,0,0,4,12,212,0
Archery,2004,India,0,0,0,0,6,12,212,0
Archery,2004,Australia,0,0,1,1,6,12,212,0
Archery,2004,Canada,0,0,0,0,2,12,212,0
Archery,2004,Kazakhstan,0,0,0,0,3,12,212,0
Archery,2004,Ukraine,0,0,1,1,6,12,212,0
Archery,2004,Russia,0,0,0,0,5,12,212,0
Archery,2004,Mauritius,0,0,0,0,1,12,212,0
Archery,2004,Mexico,0,0,0,0,3,12,212,0
Archery,2004,Chinese Taipei,0,1,1,2,6,12,212,0
Archery,2004,Bhutan,0,0,0,0,2,12,212,0
Archery,2004,Netherlands,0,0,0,0,3,12,212,0
Archery,2004,France,0,0,0,0,6,12,212,0
Archery,2004,Italy,1,0,0,1,4,12,212,0
Archery,2004,United States,0,0,0,0,6,12,212,0
Archery,2004,Poland,0,0,0,0,4,12,212,0
Archery,2004,Fiji,0,0,0,0,1,12,212,0
Archery,2004,Georgia,0,0,0,0,2,12,212,0
Archery,2004,Philippines,0,0,0,0,1,12,212,0
Archery,2004,Great Britain,0,0,1,1,4,12,212,0
Archery,2004,Germany,0,0,0,0,4,12,212,0
Archery,2004,Japan,0,1,0,1,6,12,212,0
Archery,2004,Spain,0,0,0,0,2,12,212,0
Archery,2004,Turkey,0,0,0,0,4,12,212,0
Archery,2004,China,0,1,0,1,5,12,212,0
Archery,2004,Luxembourg,0,0,0,0,1,12,212,0
Archery,2004,South Korea,3,1,0,4,6,12,212,0
Archery,2004,Greece,0,0,0,0,6,12,212,1
Archery,2004,Belarus,0,0,0,0,2,12,212,0
Archery,2004,Bulgaria,0,0,0,0,1,12,212,0
Archery,2004,South Africa,0,0,0,0,1,12,212,0
Archery,2004,Denmark,0,0,0,0,1,12,212,0
Archery,2004,Indonesia,0,0,0,0,2,12,212,0
Archery,2004,El Salvador,0,0,0,0,1,12,212,0
Archery,2004,Tajikistan,0,0,0,0,1,12,212,0
Archery,2004,Finland,0,0,0,0,1,12,212,0
Archery,2004,Cuba,0,0,0,0,1,12,212,0
Archery,2004,Malaysia,0,0,0,0,1,12,212,0
Archery,2004,Tonga,0,0,0,0,1,12,212,0
Archery,2004,Laos,0,0,0,0,1,12,212,0
Archery,2004,Myanmar,0,0,0,0,1,12,212,0
Archery,2004,New Zealand,0,0,0,0,1,12,212,0
Archery,1908,Great Britain,2,2,1,5,41,9,77,0
Archery,1908,France,1,1,1,3,15,9,77,0
Archery,1908,United States,0,0,1,1,1,9,77,0
Archery,1900,France,4,5,4,13,13,24,32,1
Archery,1900,Belgium,3,3,1,7,4,24,32,0
Archery,1900,Netherlands,0,0,0,0,6,24,32,0
Archery,1904,United States,4,4,4,12,29,18,70,1
Archery,1904,Chicago Archers,0,0,0,0,4,18,70,0
Archery,1904,Boston Archers,0,0,1,1,4,18,70,0
Archery,1904,Cincinnati Archers,1,1,0,2,8,18,70,0
Archery,1904,Potomac Archers,1,0,0,1,4,18,70,0
Archery,2020,Kazakhstan,0,0,0,0,3,15,258,0
Archery,2020,Colombia,0,0,0,0,2,15,258,0
Archery,2020,Egypt,0,0,0,0,2,15,258,0
Archery,2020,Chile,0,0,0,0,1,15,258,0
Archery,2020,Mexico,0,0,1,1,4,15,258,0
Archery,2020,Romania,0,0,0,0,1,15,258,0
Archery,2020,South Korea,4,0,0,4,6,15,258,0
Archery,2020,Turkey,1,0,0,1,2,15,258,0
Archery,2020,Italy,0,1,1,2,4,15,258,0
Archery,2020,Mongolia,0,0,0,0,2,15,258,0
Archery,2020,Hungary,0,0,0,0,1,15,258,0
Archery,2020,Slovakia,0,0,0,0,1,15,258,0
Archery,2020,France,0,0,0,0,4,15,258,0
Archery,2020,Australia,0,0,0,0,4,15,258,0
Archery,2020,Canada,0,0,0,0,2,15,258,0
Archery,2020,Russia,0,2,0,2,4,15,258,0
Archery,2020,Great Britain,0,0,0,0,6,15,258,0
Archery,2020,Sweden,0,0,0,0,1,15,258,0
Archery,2020,Netherlands,0,1,0,1,4,15,258,0
Archery,2020,United States,0,0,0,0,6,15,258,0
Archery,2020,Spain,0,0,0,0,2,15,258,0
Archery,2020,Indonesia,0,0,0,0,4,15,258,0
Archery,2020,Brazil,0,0,0,0,2,15,258,0
Archery,2020,Virgin Islands,0,0,0,0,1,15,258,0
Archery,2020,India,0,0,0,0,4,15,258,0
Archery,2020,Malawi,0,0,0,0,1,15,258,0
Archery,2020,Belgium,0,0,0,0,1,15,258,0
Archery,2020,Chinese Taipei,0,1,0,1,6,15,258,0
Archery,2020,Vietnam,0,0,0,0,2,15,258,0
Archery,2020,Belarus,0,0,0,0,3,15,258,0
Archery,2020,Tunisia,0,0,0,0,2,15,258,0
Archery,2020,Ecuador,0,0,0,0,1,15,258,0
Archery,2020,Japan,0,0,2,2,6,15,258,1
Archery,2020,Luxembourg,0,0,0,0,1,15,258,0
Archery,2020,Czech Republic,0,0,0,0,1,15,258,0
Archery,2020,Chad,0,0,0,0,1,15,258,0
Archery,2020,Ukraine,0,0,0,0,4,15,258,0
Archery,2020,Denmark,0,0,0,0,1,15,258,0
Archery,2020,Bhutan,0,0,0,0,1,15,258,0
Archery,2020,Germany,0,0,1,1,4,15,258,0
Archery,2020,China,0,0,0,0,6,15,258,0
Archery,2020,Malaysia,0,0,0,0,2,15,258,0
Archery,2020,Moldova,0,0,0,0,2,15,258,0
Archery,2020,Poland,0,0,0,0,2,15,258,0
Archery,2020,Estonia,0,0,0,0,1,15,258,0
Archery,2020,Greece,0,0,0,0,1,15,258,0
Archery,2020,Slovenia,0,0,0,0,1,15,258,0
Archery,2020,Bangladesh,0,0,0,0,2,15,258,0
Archery,2020,Israel,0,0,0,0,1,15,258,0
Archery,2020,Iran,0,0,0,0,1,15,258,0
Archery,2020,Finland,0,0,0,0,1,15,258,0
Archery,2024,Mexico,0,0,1,1,6,15,254,0
Archery,2024,IR Iran,0,0,0,0,1,15,254,0
Archery,2024,"Virgin Islands, US",0,0,0,0,1,15,254,0
Archery,2024,Romania,0,0,0,0,1,15,254,0
Archery,2024,France,0,1,1,2,6,15,254,1
Archery,2024,Bhutan,0,0,0,0,1,15,254,0
Archery,2024,Colombia,0,0,0,0,4,15,254,0
Archery,2024,Bangladesh,0,0,0,0,1,15,254,0
Archery,2024,India,0,0,0,0,6,15,254,0
Archery,2024,Cuba,0,0,0,0,1,15,254,0
Archery,2024,Germany,0,1,0,1,4,15,254,0
Archery,2024,Chad,0,0,0,0,1,15,254,0
Archery,2024,Kazakhstan,0,0,0,0,3,15,254,0
Archery,2024,Austria,0,0,0,0,1,15,254,0
Archery,2024,Great Britain,0,0,0,0,6,15,254,0
Archery,2024,Uzbekistan,0,0,0,0,2,15,254,0
Archery,2024,Vietnam,0,0,0,0,2,15,254,0
Archery,2024,Spain,0,0,0,0,2,15,254,0
Archery,2024,Chinese Taipei,0,0,0,0,6,15,254,0
Archery,2024,Türkiye,0,0,1,1,4,15,254,0
Archery,2024,Luxembourg,0,0,0,0,1,15,254,0
Archery,2024,Ukraine,0,0,0,0,2,15,254,0
Archery,2024,Puerto Rico,0,0,0,0,1,15,254,0
Archery,2024,El Salvador,0,0,0,0,1,15,254,0
Archery,2024,Mongolia,0,0,0,0,1,15,254,0
Archery,2024,Guinea,0,0,0,0,1,15,254,0
Archery,2024,Egypt,0,0,0,0,2,15,254,0
Archery,2024,Japan,0,0,0,0,4,15,254,0
Archery,2024,Malaysia,0,0,0,0,3,15,254,0
Archery,2024,Czechia,0,0,0,0,2,15,254,0
Archery,2024,Denmark,0,0,0,0,1,15,254,0
Archery,2024,Republic of Moldova,0,0,0,0,2,15,254,0
Archery,2024,Korea,5,1,1,7,6,15,254,0
Archery,2024,Finland,0,0,0,0,1,15,254,0
Archery,2024,Tunisia,0,0,0,0,1,15,254,0
Archery,2024,Argentina,0,0,0,0,1,15,254,0
Archery,2024,Slovakia,0,0,0,0,1,15,254,0
Archery,2024,China,0,1,0,1,6,15,254,0
Archery,2024,Indonesia,0,0,0,0,4,15,254,0
Archery,2024,Italy,0,0,0,0,4,15,254,0
Archery,2024,Australia,0,0,0,0,2,15,254,0
Archery,2024,Estonia,0,0,0,0,1,15,254,0
Archery,2024,Israel,0,0,0,0,2,15,254,0
Archery,2024,Chile,0,0,0,0,1,15,254,0
Archery,2024,South Africa,0,0,0,0,1,15,254,0
Archery,2024,United States,0,1,1,2,4,15,254,0
Archery,2024,Brazil,0,0,0,0,2,15,254,0
Archery,2024,Poland,0,0,0,0,1,15,254,0
Archery,2024,Canada,0,0,0,0,2,15,254,0
Archery,2024,Azerbaijan,0,0,0,0,1,15,254,0
Archery,2024,Netherlands,0,0,0,0,4,15,254,0
Archery,2024,San Marino,0,0,0,0,1,15,254,0
Archery,2024,Slovenia,0,0,0,0,2,15,254,0
